Wall time,Step,Value
1783282486.653095,819200,0.9154435396194458
1783282554.8187237,827392,0.7772510647773743
1783282623.2680867,835584,0.7786502838134766
1783282708.4084296,840000,0.8990610837936401
1783282805.3749993,851968,0.7320677042007446
1783282873.8727405,860160,0.901619553565979
1783282941.882783,868352,0.8429917097091675
1783283010.0258925,876544,0.8605319857597351
1783283083.9147499,880000,0.8978407382965088
1783283187.757551,892928,0.7435169219970703
1783283256.2117894,901120,0.7400074005126953
1783283324.6719837,909312,0.8679761290550232
1783283392.8216424,917504,0.8596718907356262
1783283464.7107313,920000,0.727043628692627
1783283575.7889426,933888,0.883811891078949
1783283644.6195138,942080,0.8826590180397034
1783283712.8080988,950272,0.8641562461853027
1783283781.3769834,958464,0.8493632078170776
1783283841.8433528,960000,0.7429447770118713
1783283959.5900302,974848,0.8620553016662598
1783284027.7110841,983040,0.8529005646705627
1783284096.5481129,991232,0.808916449546814
1783284165.5608382,999424,0.8894609808921814
1783284221.9705865,1000000,0.7544738054275513
1783284347.359438,1015808,0.9230037331581116
1783284415.3667169,1024000,0.8629558682441711
1783284483.8458228,1032192,0.8815678358078003
1783284595.0405977,1040000,0.8071023225784302
1783284666.7264807,1048576,0.8771613836288452
1783284735.135771,1056768,0.8541278839111328
1783284804.33069,1064960,0.7167966961860657
1783284872.873015,1073152,0.8807311058044434
1783284976.7834847,1080000,0.8544926047325134
1783285055.210448,1089536,0.868499755859375
1783285123.4401088,1097728,0.7899670600891113
1783285191.6222713,1105920,0.8267408609390259
1783285259.0663984,1114112,0.8189249038696289
1783285350.9341197,1120000,0.9018092751502991
1783285436.0440285,1130496,0.8650118708610535
1783285503.635697,1138688,0.8309221267700195
1783285571.6246614,1146880,0.7831230163574219
1783285639.8548286,1155072,0.853781521320343
1783285724.958795,1160000,0.8981637358665466
1783285817.6639569,1171456,0.7166961431503296
1783285886.264901,1179648,0.8736354112625122
1783285955.229943,1187840,0.8677607774734497
1783286024.5073934,1196032,0.79066002368927
1783286107.0784686,1200000,0.8433140516281128
1783286207.2307475,1212416,0.7124991416931152
1783286275.5898898,1220608,0.8066272735595703
1783286344.2267687,1228800,0.8788911700248718
1783286412.3908489,1236992,0.880389392375946
1783286484.210881,1240000,0.8215490579605103
1783286591.2119062,1253376,0.9098999500274658
1783286659.2826464,1261568,0.9057096242904663
1783286727.544633,1269760,0.7715708017349243
1783286796.3912446,1277952,0.874756932258606
1783286862.2686946,1280000,0.7882212996482849
1783286977.1094167,1294336,0.8146681785583496
1783287045.43551,1302528,0.8190496563911438
1783287113.7485473,1310720,0.8577713370323181
1783287182.063562,1318912,0.7815747261047363
1783287242.5436785,1320000,0.8873249888420105
1783287363.9036522,1335296,0.8838407397270203
1783287433.090821,1343488,0.8762063384056091
1783287501.1911995,1351680,0.8634923696517944
1783287569.3939905,1359872,0.8658145666122437
1783287623.168291,1360000,0.8977245688438416
1783287753.1425605,1376256,0.8796260952949524
1783287821.5211365,1384448,0.8430339097976685
1783287890.5121202,1392640,0.8212069272994995
1783287999.0723002,1400000,0.9096423983573914
1783288074.2205675,1409024,0.8448607921600342
1783288142.9195526,1417216,0.7639042735099792
1783288211.2764447,1425408,0.8660556674003601
1783288279.7754252,1433600,0.8707882165908813
1783288378.4370632,1440000,0.8890434503555298
1783288460.5085542,1449984,0.8754400014877319
1783288529.3169546,1458176,0.8492017984390259
1783288597.8278475,1466368,0.8488566279411316
1783288665.6101742,1474560,0.8391961455345154
1783288759.089244,1480000,0.8971866965293884
1783288848.4493926,1490944,0.8105404376983643
1783288917.1612997,1499136,0.8844844102859497
1783288985.574816,1507328,0.896808922290802
1783289053.794659,1515520,0.8016215562820435
1783289132.2709248,1520000,0.8907836675643921
1783289228.171157,1531904,0.8277401924133301
1783289296.3049645,1540096,0.8141511678695679
1783289365.0266693,1548288,0.8424675464630127
1783289433.3116353,1556480,0.8825956583023071
1783289512.1594899,1560000,0.8687227964401245
1783289616.4685714,1572864,0.8614801168441772
1783289685.4223783,1581056,0.8088077306747437
1783289753.6275113,1589248,0.777617335319519
1783289821.8419297,1597440,0.8524134159088135
1783289893.6555886,1600000,0.8091443777084351
1783290004.1309867,1613824,0.8201696872711182
1783290072.800795,1622016,0.8597747087478638
1783290142.1928952,1630208,0.8878446817398071
1783290211.1358986,1638400,0.7963827848434448
1783290273.369466,1640000,0.8376262187957764
1783290390.5422068,1654784,0.827506422996521
1783290458.9703503,1662976,0.7859362363815308
1783290527.4732323,1671168,0.8463752865791321
1783290596.1008205,1679360,0.8160808086395264
1783290647.7532263,1680000,0.8572390675544739
1783290772.4505382,1695744,0.9107580184936523
1783290841.0219288,1703936,0.897134006023407
1783290909.4226038,1712128,0.7880143523216248
1783291021.460931,1720000,0.8884202241897583
1783291092.376946,1728512,0.8385674357414246
1783291160.9943302,1736704,0.821082353591919
1783291229.816339,1744896,0.846382737159729
1783291299.1036923,1753088,0.8501653075218201
1783291403.8467991,1760000,0.8991168141365051
1783291482.1158545,1769472,0.9025658965110779
1783291550.3005207,1777664,0.8723880052566528
1783291618.6348433,1785856,0.8387176394462585
1783291687.1678853,1794048,0.806797206401825
1783291779.4223104,1800000,0.7848166227340698
1783291864.2857733,1810432,0.888475775718689
1783291932.7372518,1818624,0.8524332046508789
1783292000.7270813,1826816,0.8369214534759521
1783292068.7125025,1835008,0.8327457904815674
1783292158.8660982,1840000,0.8648623824119568
1783292251.2070997,1851392,0.8190557956695557
1783292319.3429704,1859584,0.860539972782135
1783292388.0411153,1867776,0.8407433032989502
1783292456.3298817,1875968,0.798755407333374
1783292539.41146,1880000,0.7970517873764038
1783292640.0959458,1892352,0.8417055606842041
1783292708.193835,1900544,0.8064265251159668
1783292776.9942558,1908736,0.8178302645683289
1783292845.9653106,1916928,0.7998090982437134
1783292922.3692827,1920000,0.8894345760345459
1783293029.809433,1933312,0.8476126790046692
1783293097.9780257,1941504,0.8043327331542969
1783293166.9122949,1949696,0.8514724969863892
1783293235.190807,1957888,0.8265292048454285
1783293303.3628147,1960000,0.9156920909881592
1783293418.0414932,1974272,0.7928833365440369
1783293486.094165,1982464,0.8884711265563965
1783293554.404872,1990656,0.861447811126709
1783293623.0084128,1998848,0.9041184186935425
1783293676.3905246,2000000,0.8342227935791016
