Wall time,Step,Value
1783283119.5952156,884736,952.72998046875
1783283187.757551,892928,955.6799926757812
1783283256.2117894,901120,962.3400268554688
1783283324.6719837,909312,963.8800048828125
1783283392.8216424,917504,963.8800048828125
1783283507.2213001,925696,965.77001953125
1783283575.7889426,933888,969.02001953125
1783283644.6195138,942080,959.3599853515625
1783283712.8080988,950272,969.6199951171875
1783283781.3769834,958464,973.4600219726562
1783283891.984053,966656,973.6799926757812
1783283959.5900302,974848,974.77001953125
1783284027.7110841,983040,974.530029296875
1783284096.5481129,991232,973.22998046875
1783284165.5608382,999424,973.22998046875
1783284279.0479429,1007616,967.4500122070312
1783284347.359438,1015808,967.4500122070312
1783284415.3667169,1024000,964.4500122070312
1783284483.8458228,1032192,968.8599853515625
1783284597.9995334,1040384,968.1199951171875
1783284666.7264807,1048576,968.5499877929688
1783284735.135771,1056768,968.5499877929688
1783284804.33069,1064960,967.4299926757812
1783284872.873015,1073152,962.6799926757812
1783284986.8950725,1081344,959.6500244140625
1783285055.210448,1089536,957.4600219726562
1783285123.4401088,1097728,962.719970703125
1783285191.6222713,1105920,962.0700073242188
1783285259.0663984,1114112,952.5900268554688
1783285368.6819627,1122304,956.47998046875
1783285436.0440285,1130496,960.6300048828125
1783285503.635697,1138688,966.510009765625
1783285571.6246614,1146880,954.6099853515625
1783285639.8548286,1155072,942.010009765625
1783285749.3237934,1163264,949.3800048828125
1783285817.6639569,1171456,944.469970703125
1783285886.264901,1179648,943.4400024414062
1783285955.229943,1187840,943.9500122070312
1783286024.5073934,1196032,938.0700073242188
1783286138.5269399,1204224,944.6699829101562
1783286207.2307475,1212416,953.1300048828125
1783286275.5888784,1220608,946.5599975585938
1783286344.2267687,1228800,944.6699829101562
1783286412.3908489,1236992,951.52001953125
1783286523.1109674,1245184,954.0999755859375
1783286591.2119062,1253376,939.6199951171875
1783286659.2826464,1261568,939.6199951171875
1783286727.5436401,1269760,948.260009765625
1783286796.3912446,1277952,948.5800170898438
1783286908.8682997,1286144,954.4600219726562
1783286977.1094167,1294336,948.3200073242188
1783287045.43551,1302528,943.5499877929688
1783287113.7485473,1310720,947.2100219726562
1783287182.063562,1318912,946.5599975585938
1783287296.029323,1327104,944.7999877929688
1783287363.9036522,1335296,940.5700073242188
1783287433.090821,1343488,938.719970703125
1783287501.1911995,1351680,949.8900146484375
1783287569.3939905,1359872,949.510009765625
1783287683.9803917,1368064,943.8400268554688
1783287753.1425605,1376256,942.3099975585938
1783287821.5211365,1384448,948.4500122070312
1783287890.5121202,1392640,948.3599853515625
1783288005.331459,1400832,944.3099975585938
1783288074.2205675,1409024,944.3099975585938
1783288142.9195526,1417216,946.4199829101562
1783288211.2764447,1425408,950.6099853515625
1783288279.7754252,1433600,949.4500122070312
1783288391.9535177,1441792,952.739990234375
1783288460.5085542,1449984,958.3599853515625
1783288529.3169546,1458176,958.9400024414062
